Date,Tweets,clean_tweets,sentiment
8/13/2015,Infosys bags deal from KONE to set up Helsinki design centre - Economic Times: Economic Times Infosys bags deal\xc3\xa2\xe2\x82\xac\xc2\xa6 #design #news #today,Infosys bags deal from KONE to set up Helsinki design centre - Economic Times : Economic Times Infosys bags deal\xc3\xa2\xe2\x82\xac\xc2\xa6,0.6
8/14/2015,Infosys bags deal from KONE to set up Helsinki design centre https://t.co/cM0OJxImP5 #Economics https://t.co/yDVxM81bVz,Infosys bags deal from KONE to set up Helsinki design centre,0.5
8/17/2015,Infosys bags contract from KONE to set up Helsinki design centre https://t.co/27CWAqdKiX,Infosys bags contract from KONE to set up Helsinki design centre,0.5
8/18/2015,@bsindia: .@Infosys bags contract from KONE to set up Helsinki design centre https://t.co/2TvOuGcb0l https://t.co/ETXkAMjLsf,: . bags contract from KONE to set up Helsinki design centre,0.5
8/19/2015,KONE selects @Infosys to suppoits IT Transformation. Infosys to establish Design &amp; Innovation Center in Helsinki https://t.co/p9dZII3VJY,KONE selects to suppoits IT Transformation . Infosys to establish Design & amp ; Innovation Center in Helsinki,0.45
8/20/2015,.@Infosys bags contract from KONE to set up Helsinki design centre https://t.co/2TvOuGcb0l https://t.co/ETXkAMjLsf,. bags contract from KONE to set up Helsinki design centre,0.5
8/21/2015,@Infosys Positioned in the Winner\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s Circle of @HfSResearch Research Blueprint Repofor Energy Operations 2017 https://t.co/whvwutZNUf,Positioned in the Winner\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s Circle of Research Blueprint Repofor Energy Operations,0.5
8/24/2015,Infosys to SuppoDigitization of\xc3\x82\xc2\xa0KONE https://t.co/lpaJTU3cG4 https://t.co/XB5ctMsvkv,Infosys to SuppoDigitization of\xc3\x82\xc2\xa0KONE,0.5
8/25/2015,Infosys bags deal from KONE to set up Helsinki design centre https://t.co/lbMiD7MZjT,Infosys bags deal from KONE to set up Helsinki design centre,0.5
8/26/2015,New post: Infosys bags deal from KONE to set up Helsinki design centre https://t.co/ANv9yncpxT,New post : Infosys bags deal from KONE to set up Helsinki design centre,0.5681818181818181
8/27/2015,@Infosys: Infosys wins three prestigious @Oracle excellence awards for specialized partner #cloud services. Read more https://t.co/pBWHW\xc3\xa2\xe2\x82\xac\xc2\xa6,: Infosys wins three prestigious excellence awards for specialized partner services . Read more,0.7
8/28/2015,Infosys and Renishaw Announce Metal Additive Manufacturing Partnership https://t.co/1GUCwyyflT,Infosys and Renishaw Announce Metal Additive Manufacturing Partnership,0.5
8/31/2015,Infosys bags deal from KONE to set up Helsinki design centre https://t.co/erp3J7akdL,Infosys bags deal from KONE to set up Helsinki design centre,0.5
1/9/2015,Infosys bags deal from KONE to set up Helsinki design centre https://t.co/MAoDAKULWF,Infosys bags deal from KONE to set up Helsinki design centre,0.5
2/9/2015,Infosys bags deal from KONE to set up Helsinki design centre https://t.co/RPrNmsc1f2,Infosys bags deal from KONE to set up Helsinki design centre,0.5
3/9/2015,Infosys bags deal from KONE to set up Helsinki design centre https://t.co/q0ZI9BTVL4,Infosys bags deal from KONE to set up Helsinki design centre,0.5
4/9/2015,Infosys bags deal from KONE to set up Helsinki design\xc3\x82\xc2\xa0centre https://t.co/i7T5el2vkQ https://t.co/QYeBNa01BD,Infosys bags deal from KONE to set up Helsinki design\xc3\x82\xc2\xa0centre,0.5
8/9/2015,Welcome Infosys Limtied to HPE Customer Experience Centre #beHPE https://t.co/ReeGiySlDQ,Welcome Infosys Limtied to HPE Customer Experience Centre,0.9
9/9/2015,Infosys tech briefing at our CEC in London. Lots of great interaction and knowledge sharing #BeHPE #Partnerfirst\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/5f69tlKi9Y,Infosys tech briefing at our CEC in London . Lots of great interaction and knowledge sharing \xc3\xa2\xe2\x82\xac\xc2\xa6,0.9
10/9/2015,RobeW. Baird Reiterates Hold Rating for Infosys Limited $INFY https://t.co/e3bpXALqTc,RobeW . Baird Reiterates Hold Rating for Infosys Limited $ INFY,0.4642857142857143
11/9/2015,https://t.co/rCXImWgWga\nInfosys bags deal from KONE to set up Helsinki design centre https://t.co/UvpHBktTOR,bags deal from KONE to set up Helsinki design centre,0.5
9/14/2015,@SushilModi We hope under your able leadership  &amp; after visit to Infosys center GSTN network issue will be resolved soon,We hope under your able leadership & amp ; after visit to Infosys center GSTN network issue will be resolved soon,0.6
9/15/2015,@Infosys: .@KONECorporation selects Infosys to suppoits IT #transformation. Read the press release here: https://t.co/sSXnjSsWFI http\xc3\xa2\xe2\x82\xac\xc2\xa6,: . selects Infosys to suppoits IT . Read the press release here : http\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
9/16/2015,@Infosys: @KONECorporation @Koskelin Our transformation &amp; service improvement roadmap will reduce systems related disruptions to KONE\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s\xc3\xa2\xe2\x82\xac\xc2\xa6,: Our transformation & amp ; service improvement roadmap will reduce systems related disruptions to KONE\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
9/17/2015,Infosys Limited's hold rating reiterated at RobeW. Baird. $16.00 PT. https://t.co/F3uEFOWOVt $INFY #INFY,Infosys Limited 's hold rating reiterated at RobeW . Baird . $ 16.00 PT . $ INFY,0.4642857142857143
9/18/2015,@tonetag: Expedite the checkout process through #Sound-based payments. #Finacle #Infosys #Contactless https://t.co/14E80EHKjK,: Expedite the checkout process through -based payments .,0.5
9/21/2015,Infosys Receives E-mail Threat | ?????? ????\nSuddi TV #Infosys #Email #News #Threat\nhttps://t.co/7ao167x8TY https://t.co/FnXE1PQ9TT,Infosys Receives E-mail Threat | ? ? ? ? ? ? ? ? ? ? \nSuddi TV \n,0.5
9/22/2015,@livemint: Infosys bags deal from KONE to set up Helsinki design centre https://t.co/BGtdCYe80B,: Infosys bags deal from KONE to set up Helsinki design centre,0.5
9/23/2015,Infosys bags deal from KONE to set up Helsinki design centre https://t.co/BGtdCYe80B,Infosys bags deal from KONE to set up Helsinki design centre,0.5
9/24/2015,Infosys bags deal from KONE to set up Helsinki design centre https://t.co/EJWPEXCOdc,Infosys bags deal from KONE to set up Helsinki design centre,0.5
9/25/2015,Infosys bags deal from KONE to set up Helsinki design centre,Infosys bags deal from KONE to set up Helsinki design centre,0.5
9/28/2015,Infosys bags deal from KONE to set up Helsinki design centre https://t.co/DadUBbgroO https://t.co/vBQjOayYxT,Infosys bags deal from KONE to set up Helsinki design centre,0.5
9/29/2015,Satya Infosys is looking candidates for Gurgaon Location in following technologies.\xc3\x82\xc2\xa0\n\nPerks will be best as per indu\xc3\xa2\xe2\x82\xac\xc2\xa6https://t.co/jeBtLlNMW6,Satya Infosys is looking candidates for Gurgaon Location in following technologies.\xc3\x82\xc2\xa0\n\nPerks will be best as per indu\xc3\xa2\xe2\x82\xac\xc2\xa6,0.75
9/30/2015,Corporate News: Infosys: Gets Order From Kone To SuppoI.T Transformation,Corporate News : Infosys : Gets Order From Kone To SuppoI.T Transformation,0.5
1/10/2015,Infosys bags deal from KONE to set up Helsinki design centre https://t.co/qfJq1U1n3Z,Infosys bags deal from KONE to set up Helsinki design centre,0.5
2/10/2015,IISc Infosys Foundation put their weight\xc3\x82\xc2\xa0together https://t.co/Ghdnl0SBK1 https://t.co/cfPqbmWreh,IISc Infosys Foundation put their weight\xc3\x82\xc2\xa0together,0.5
5/10/2015,IISc Infosys Foundation put their weight\xc3\x82\xc2\xa0together https://t.co/ovJ7yA57oF https://t.co/pmv7L8URyt,IISc Infosys Foundation put their weight\xc3\x82\xc2\xa0together,0.5
6/10/2015,.@Infosys bags deal from @KONECorporation  to set up Helsinki design centre https://t.co/xuisA2uNfU,. bags deal from to set up Helsinki design centre,0.5
7/10/2015,Infosys Have Urgent Hiring For Following Job\nClick on https://t.co/b4nsjDYRCc to... https://t.co/KhBXEyF58H,Infosys Have Urgent Hiring For Following Job\nClick on to ...,0.5
8/10/2015,Infosys Have Urgent Hiring For Following Job\nClick on https://t.co/nKN8vYbqCT to... https://t.co/2Cs3xMywGV,Infosys Have Urgent Hiring For Following Job\nClick on to ...,0.5
9/10/2015,Infosys Have Urgent Hiring For Following Job\nClick on https://t.co/b4nsjDYRCc to... https://t.co/KvKTBlLCnc,Infosys Have Urgent Hiring For Following Job\nClick on to ...,0.5
12/10/2015,Infosys Have Urgent Hiring For Following Job\nClick on https://t.co/nKN8vYbqCT to... https://t.co/OprNmkXxlY,Infosys Have Urgent Hiring For Following Job\nClick on to ...,0.5
10/13/2015,Infosys Have Urgent Hiring For Following Job\nClick on https://t.co/nKN8vYbqCT to Apply https://t.co/SYIpWTmGFH,Infosys Have Urgent Hiring For Following Job\nClick on to Apply,0.5
10/14/2015,.@KONECorporation selects Infosys to suppoits IT #transformation. Read the press release here: https://t.co/IEDR4eHebU,. selects Infosys to suppoits IT . Read the press release here :,0.5
10/15/2015,@Consultancy_in: #Innovation in #payments space \xc3\xa2\xe2\x82\xac\xe2\x80\x9c\n @Infosys partners with #FinTech firm @tonetag to enable paying with sound waves \xc3\x82\xc2\xbb htt\xc3\xa2\xe2\x82\xac\xc2\xa6,: in space \xc3\xa2\xe2\x82\xac\xe2\x80\x9c\n partners with firm to enable paying with sound waves \xc3\x82\xc2\xbb htt\xc3\xa2\xe2\x82\xac\xc2\xa6,0.55
10/16/2015,Infosys Limited Receives a Hold from RobeW. Baird $INFY https://t.co/K1NRlpVriZ,Infosys Limited Receives a Hold from RobeW . Baird $ INFY,0.4642857142857143
10/19/2015,Online Pharmacy Store Medicine Information \xc3\xa2\xe2\x82\xac\xe2\x80\x9c Drug Infosys #medicine #information #pharmacy #store #drug #store... https://t.co/NP2ps6Cf3S,Online Pharmacy Store Medicine Information \xc3\xa2\xe2\x82\xac\xe2\x80\x9c Drug Infosys ...,0.5
10/20/2015,@oracleemeaps: ? 4:45 PM\nAttend this session with @Infosys @HitachiOracle @RicohTweets #Oracle on #Java development. #OOW17 #EMEAps http\xc3\xa2\xe2\x82\xac\xc2\xa6,: ? :45 PM\nAttend this session with on development . http\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
10/21/2015,@imravikumars: Infosys Wins Three Prestigious Oracle Excellence Awards for Specialized Partner Cloud Services /PR Newswire India/ https:\xc3\xa2\xe2\x82\xac\xc2\xa6,: Infosys Wins Three Prestigious Oracle Excellence Awards for Specialized Partner Cloud Services /PR Newswire India/ httpsxc3\xa2\xe2\x82\xac\xc2\xa6,0.65
10/22/2015,KONE Selects Infosys to Suppoits IT Transformation - ... https://t.co/XjuStS9c6i,KONE Selects Infosys to Suppoits IT Transformation - ...,0.5
10/23/2015,@Infosys: @Oracle @oracleemeaps @oraclepartners We are proud to be collaborating with Oracle as a Cloud Elite Partner in empowering &amp; ac\xc3\xa2\xe2\x82\xac\xc2\xa6,: We are proud to be collaborating with Oracle as a Cloud Elite Partner in empowering & amp ; ac\xc3\xa2\xe2\x82\xac\xc2\xa6,0.9
10/26/2015,Vishal Sikka as new CEO of Infosys. First thing he said is to bring change. Coincidence? I think not.,Vishal Sikka as new CEO of Infosys . First thing he said is to bring change . Coincidence ? I think not .,0.5965909090909091
10/27/2015,@mediacrooks: Shameful organisation of 10K/20K dinners shows hw disconnected w India..Infosys cronies of @AamAadmiParty are.. #Imitating\xc3\xa2\xe2\x82\xac\xc2\xa6,: Shameful organisation of K/20K dinners shows hw disconnected w India..Infosys cronies of are.. \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
10/28/2015,NDA govt gives GSTN project to Infosys its ceo gives few crores to The Wire &amp; they write against Shah's son. #LiesAgainstShah,NDA govt gives GSTN project to Infosys its ceo gives few crores to The Wire & amp ; they write against Shah 's son .,0.4
10/29/2015,@biswajeetdash Infosys need to fix defects in software by Dec - i heard. that's prob\n\n2nd: Slabs of Tax shd narrow further to lower levels..,Infosys need to fix defects in software by Dec - i heard . that 's prob\n\n2nd : Slabs of Tax shd narrow further to lower levels..,0.45
10/30/2015,@Infosys: #AI is making its way into our daily lives like never before. Find best of content on AI and #automation here. https://t.co/AW\xc3\xa2\xe2\x82\xac\xc2\xa6,: is making its way into our daily lives like never before . Find best of content on AI and here .,0.75
2/11/2015,@iAsura_: @mediacrooks @AamAadmiParty @ibnlive @ndtv Infosys is the JNU of Indian IT sector!!,: Infosys is the JNU of Indian IT sector ! !,0.5
3/11/2015,Infosys under Nandan Nilekani: Focus is on business metrics: Firm is widely expected to repoflat Q2 results and\xc3\xa2\xe2\x82\xac\xc2\xa6\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/an6ABav4BV,Infosys under Nandan Nilekani : Focus is on business metrics : Firm is widely expected to repoflat Q2 results and\xc3\xa2\xe2\x82\xac\xc2\xa6\xc3\xa2\xe2\x82\xac\xc2\xa6,0.425
4/11/2015,@Bhairodgi: @polldec GST software is developed by Infosys. Because of incomplete of software govt and people are suffering. Modi govt sh\xc3\xa2\xe2\x82\xac\xc2\xa6,: GST software is developed by Infosys . Because of incomplete of software govt and people are suffering . Modi govt sh\xc3\xa2\xe2\x82\xac\xc2\xa6,0.55
5/11/2015,@polldec GST software is developed by Infosys. Because of incomplete of software govt and people are suffering. Mod\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/QPcEXXldE8,GST software is developed by Infosys . Because of incomplete of software govt and people are suffering . Mod\xc3\xa2\xe2\x82\xac\xc2\xa6,0.55
6/11/2015,Understand she was thrown out of ET in disgrace.....yet those in Infosys felt otherwise? https://t.co/KOEvjrWv28,Understand she was thrown out of ET in disgrace ... ..yet those in Infosys felt otherwise ?,0.5
9/11/2015,Infosys under Nandan Nilekani: Focus is on business metrics - Contrary to popular reaction he added \xc3\xa2\xe2\x82\xac\xc5\x93from an ... https://t.co/bgYv0h0w6M,Infosys under Nandan Nilekani : Focus is on business metrics - Contrary to popular reaction he added \xc3\xa2\xe2\x82\xac\xc5\x93from an ...,0.8
10/11/2015,@KiranKS: Usually water flows to Tamil Nadu from Karnataka through KRS dam.\nThis time a change in plan. Through Infosys campus ? https:/\xc3\xa2\xe2\x82\xac\xc2\xa6,: Usually water flows to Tamil Nadu from Karnataka through KRS dam.\nThis time a change in plan . Through Infosys campus ?,0.375
11/11/2015,@vikrameffects: @jamewils I wonder how @Infosys people will code /program the changes ?,: I wonder how people will code /program the changes ?,0.5
12/11/2015,Infosys Limited (INFY Shares Bought by Peapack Gladstone Financial Corp https://t.co/cXhpQQT6Dg,Infosys Limited ( INFY Shares Bought by Peapack Gladstone Financial Corp,0.48214285714285715
11/13/2015,@Infosys: Companies that adopt the #AR &amp; #VR experience early on will be positioned for market dominance in the years to come. https://t\xc3\xa2\xe2\x82\xac\xc2\xa6,: Companies that adopt the & amp ; experience early on will be positioned for market dominance in the years to come .,0.55
11/16/2015,@iAnkurSingh @ShefVaidya Surprisingly or shockingly it seems Rohan Murty S/o: Narayan Murthy of Infosys contributed a crore.,Surprisingly or shockingly it seems Rohan Murty S/o : Narayan Murthy of Infosys contributed a crore .,0.0
11/17/2015,@barbarindian: Blow to Infosys shareholders. https://t.co/NmsZRVIzUo,: Blow to Infosys shareholders .,0.5
11/18/2015,Infosys under Nandan Nilekani: Focus is on business metrics - Firm is widely expected to repoflat Q2 results... https://t.co/oIihfQ6IQ3,Infosys under Nandan Nilekani : Focus is on business metrics - Firm is widely expected to repoflat Q2 results ...,0.425
11/19/2015,@bharat_builder: Now Infosys and Wipro which have funded @thewire_in  are anti national!   ????,: Now Infosys and Wipro which have funded are anti national ! ? ? ? ?,0.5
11/20/2015,Fake information system manufactured by a news website called 'The Wire' funded by Big shot shareholders of @infosys,Fake information system manufactured by a news website called 'The Wire ' funded by Big shot shareholders of,0.375
11/23/2015,Infosys under Nandan Nilekani: Focus is on business metrics - Firm is widely expected to repoflat Q2 results... https://t.co/NAeDv8jNDv,Infosys under Nandan Nilekani : Focus is on business metrics - Firm is widely expected to repoflat Q2 results ...,0.425
11/24/2015,Infosys Limited $INFY Downgraded by Zacks Investment Research https://t.co/iQ1HI9sxY4,Infosys Limited $ INFY Downgraded by Zacks Investment Research,0.4642857142857143
11/25/2015,New post (Indian ADRs: Infosys HDFC Bank Dr Reddy#39;s Labs Wipro fall; Tata ... has been published on New ...\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/u8elQkeTZF,New post ( Indian ADRs : Infosys HDFC Bank Dr Reddy Labs Wipro fall ; Tata ... has been published on New ... \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5681818181818181
11/27/2015,Infosys Limited $INFY Downgraded by Zacks Investment Research https://t.co/JmDNi2664C,Infosys Limited $ INFY Downgraded by Zacks Investment Research,0.4642857142857143
11/30/2015,It\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s not your problem so you wouldn\xc3\xa2\xe2\x82\xac\xe2\x84\xa2t give me a reasonable validation inless I put infosys on it maybe $$$ yep I get it ??,It\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s not your problem so you wouldn\xc3\xa2\xe2\x82\xac\xe2\x84\xa2t give me a reasonable validation inless I put infosys on it maybe $ $ $ yep I get it ? ?,0.6
1/12/2015,here we go infosys try or die tomorrow ??,here we go infosys try or die tomorrow ? ?,0.5
2/12/2015,Infosys Limited $INFY Downgraded by Zacks Investment Research https://t.co/G9foYdhAI6,Infosys Limited $ INFY Downgraded by Zacks Investment Research,0.4642857142857143
3/12/2015,Infosys Limited $INFY Downgraded by Zacks Investment Research https://t.co/jLFYIOSDCw,Infosys Limited $ INFY Downgraded by Zacks Investment Research,0.4642857142857143
4/12/2015,Infosys Limited\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s $INFY \xc3\xa2\xe2\x82\xac\xc5\x93Hold\xc3\xa2\xe2\x82\xac\xef\x86\x9d Rating Reaffirmed at RobeW. Baird https://t.co/AekCfPH6bv,Infosys Limited\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s $ INFY \xc3\xa2\xe2\x82\xac\xc5\x93Hold\xc3\xa2\xe2\x82\xac\xef\x86\x9d Rating Reaffirmed at RobeW . Baird,0.5
7/12/2015,Infosys Limited\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s $INFY \xc3\xa2\xe2\x82\xac\xc5\x93Hold\xc3\xa2\xe2\x82\xac\xef\x86\x9d Rating Reaffirmed at RobeW. Baird https://t.co/qro72BSCLz,Infosys Limited\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s $ INFY \xc3\xa2\xe2\x82\xac\xc5\x93Hold\xc3\xa2\xe2\x82\xac\xef\x86\x9d Rating Reaffirmed at RobeW . Baird,0.5
8/12/2015,Infosys Limited\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s $INFY \xc3\xa2\xe2\x82\xac\xc5\x93Hold\xc3\xa2\xe2\x82\xac\xef\x86\x9d Rating Reaffirmed at RobeW. Baird https://t.co/zVh6N1FS3y,Infosys Limited\xc3\xa2\xe2\x82\xac\xe2\x84\xa2s $ INFY \xc3\xa2\xe2\x82\xac\xc5\x93Hold\xc3\xa2\xe2\x82\xac\xef\x86\x9d Rating Reaffirmed at RobeW . Baird,0.5
9/12/2015,Educating poor children for 17 years this organisation has alumni working for Infosys and Taj today\nhttps://t.co/wBNGr1wPtF,Educating poor children for years this organisation has alumni working for Infosys and Taj today\n,0.3
10/12/2015,@Infosys: Stories connect people with #ideas. Our #ZeroDistance method cards help you articulate ideas better https://t.co/H4S0TPI4ha #D\xc3\xa2\xe2\x82\xac\xc2\xa6,: Stories connect people with . Our method cards help you articulate ideas better \xc3\xa2\xe2\x82\xac\xc2\xa6,0.75
11/12/2015,@saurabhchandra This is why I said the other day that I was surprised Infosys didn't build on the KA VAT system. Th\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/0Tz9HzVyDd,This is why I said the other day that I was surprised Infosys did n't build on the KA VAT system . Th\xc3\xa2\xe2\x82\xac\xc2\xa6,0.49375
12/14/2015,Infosys violated corporate governance norms with Nilekani appointment: SES - https://t.co/5PxobYcPeq,Infosys violated corporate governance norms with Nilekani appointment : SES -,0.5
12/15/2015,Infosys introduces private cloud services built with Suse OpenStack - https://t.co/IL9imYGQEt,Infosys introduces private cloud services built with Suse OpenStack -,0.5
12/16/2015,@acharya27: @rishibagree @thewire_in @Ram_Guha how come infosys owners gave the IPSMF on a platter to Ashish dhawan to run who is a priv\xc3\xa2\xe2\x82\xac\xc2\xa6,: how come infosys owners gave the IPSMF on a platter to Ashish dhawan to run who is a priv\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
12/17/2015,Becoz their patrons like Infosys and wipro patrons asked them not to https://t.co/IAHuWDnc4m,Becoz their patrons like Infosys and wipro patrons asked them not to,0.5
12/18/2015,@InfosysCareers: Give it up for the @Infosys Women of Color STEM Conference award winners! #STEMisagirlthing @WOCTechnology #womenintech\xc3\xa2\xe2\x82\xac\xc2\xa6,: Give it up for the Women of Color STEM Conference award winners ! \xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
12/21/2015,@kaushikcbasu: Infosys Prizes aid progress by encouraging creativity. Jury work for Social Sciences ended today. Previous winners\nhttps:\xc3\xa2\xe2\x82\xac\xc2\xa6,: Infosys Prizes aid progress by encouraging creativity . Jury work for Social Sciences ended today . Previous winners\nhttpsxc3\xa2\xe2\x82\xac\xc2\xa6,0.4666666666666667
12/22/2015,@rishibagree @thewire_in @Ram_Guha how come infosys owners gave the IPSMF on a platter to Ashish dhawan to run who\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/jYgiHX4Bch,how come infosys owners gave the IPSMF on a platter to Ashish dhawan to run who\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
12/23/2015,Infosys Whistleblower Files Another Lawsuit Against Indian IT Giant Whistleblower Information https://t.co/zRz1O7EpKC,Infosys Whistleblower Files Another Lawsuit Against Indian IT Giant Whistleblower Information,0.5
12/24/2015,@rishibagree @thewire_in @Ram_Guha Ashishs firm chryscapital has to be probed for insider trading in infosys and wi\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/8T4RdWGdn0,Ashishs firm chryscapital has to be probed for insider trading in infosys and wi\xc3\xa2\xe2\x82\xac\xc2\xa6,0.4
12/28/2015,@indomitablesoul: Happy Diwali @rohinisghET @svaradarajan and now @thewire_in would need even more funds. Infosys can help may be ??? #L\xc3\xa2\xe2\x82\xac\xc2\xa6,: Happy Diwali and now would need even more funds . Infosys can help may be ? ? ? \xc3\xa2\xe2\x82\xac\xc2\xa6,0.825
12/29/2015,@NandanNilekani: Joined @Infosys at 26 re-joined it at 62. Life does turn full circle!,: Joined at re-joined it at . Life does turn full circle !,0.71875
12/30/2015,NRN had lot of allegations against Vishal Sikka ?What abt @thewire_in which is being funded using his money ?,NRN had lot of allegations against Vishal Sikka ? What abt which is being funded using his money ?,0.5
12/31/2015,@lopamudra309: #Infy  CEO Vishal Sikka resigns ...#Infosys \n\nand I am resigning #Twitter  ?,: CEO Vishal Sikka resigns ... \n\nand I am resigning ?,0.5
4/1/2016,@AmitShah @arunjaitley Yashwant Sinha is acting like Narayana Murthy of Infosys but @narendramodi is not Vishal Si\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/FipJf7h9PF,Yashwant Sinha is acting like Narayana Murthy of Infosys but is not Vishal Si\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
5/1/2016,@ashwani_mahajan: Vishal Sikka as Infosys CEO: From controversy over salary to resignation letter | business-news | Hindustan Times http\xc3\xa2\xe2\x82\xac\xc2\xa6,: Vishal Sikka as Infosys CEO : From controversy over salary to resignation letter | business-news | Hindustan Times http\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
6/1/2016,Vishal Sikka as Infosys CEO: From controversy over salary to resignation letter | business-news | Hindustan Times\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/IadSVfOhGv,Vishal Sikka as Infosys CEO : From controversy over salary to resignation letter | business-news | Hindustan Times\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
7/1/2016,I added a video to a @YouTube playlist https://t.co/XQ6z1nWOK1 Market Opportunity Created by Convergence of IT/OT with Vishal Sikka -,I added a video to a playlist Market Opportunity Created by Convergence of IT/OT with Vishal Sikka -,0.5
8/1/2016,@apdevforum: ANSR(Backed by Accel PartnersInfosys is setting up Rs 1000 crore facility at Visakhapatnam. 10 acres allotted.\nhttps://t\xc3\xa2\xe2\x82\xac\xc2\xa6,: ANSR ( Backed by Accel PartnersInfosys is setting up Rs crore facility at Visakhapatnam . acres allotted.\n,0.5
11/1/2016,@jairajp: Pity that Mr. Pai did not have Kakhi Chaddi when he was Infosys CFO else company could've Earned Big by building Huge Statues\xc3\xa2\xe2\x82\xac\xc2\xa6,: Pity that Mr. Pai did not have Kakhi Chaddi when he was Infosys CFO else company could 've Earned Big by building Huge Statues\xc3\xa2\xe2\x82\xac\xc2\xa6,0.55
12/1/2016,Pity that Mr. Pai did not have Kakhi Chaddi when he was Infosys CFO else company could've Earned Big by building H\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/kpZIIRazBd,Pity that Mr. Pai did not have Kakhi Chaddi when he was Infosys CFO else company could 've Earned Big by building H\xc3\xa2\xe2\x82\xac\xc2\xa6,0.475
1/13/2016,Foot overbridge to come near @mytechnopark phase II campus\n https://t.co/AvMVm6qEHs @Infosys @USTGlobal,Foot overbridge to come near phase II campus\n,0.55
1/14/2016,"Infosys trains technicians like fighter pilots able to respond to changing conditions. Note their ""soft skills"" https://t.co/2ntECyaaUI",Infosys trains technicians like fighter pilots able to respond to changing conditions . Note their `` soft skills '',0.65
1/15/2016,@dineshwadera @askGST_GoI @GST_Council @Infosys We have no issue. More people get benefited from Octa GST happier we will be.,We have no issue . More people get benefited from Octa GST happier we will be .,0.75
1/19/2016,Employees of the Infosys Mangalore DC's Charitable Trust PRERANA recently organized Pratibha Poshak -\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/TytlFXpo5A,Employees of the Infosys Mangalore DC 's Charitable Trust PRERANA recently organized Pratibha Poshak -\xc3\xa2\xe2\x82\xac\xc2\xa6,0.65
1/20/2016,Arrowstreet Capital Limited Partnership Acquires Shares of 1233166 Infosys Limited $INFY https://t.co/E6TZcUhuow,Arrowstreet Capital Limited Partnership Acquires Shares of Infosys Limited $ INFY,0.4642857142857143
1/21/2016,@octagst @askGST_GoI @GST_Council @Infosys I hv posted d link of ur site on my site. hope you dont mind. If u hv an\xc3\xa2\xe2\x82\xac\xc2\xa6 https://t.co/iSCXN8a04t,I hv posted d link of ur site on my site . hope you dont mind . If u hv an\xc3\xa2\xe2\x82\xac\xc2\xa6,0.5
1/22/2016,Arrowstreet Capital Limited Partnership Acquires Shares of 1233166 Infosys Limited $INFY https://t.co/bRiYufiaDq,Arrowstreet Capital Limited Partnership Acquires Shares of Infosys Limited $ INFY,0.4642857142857143
1/25/2016,@cisco_in: Excited to hear Mr Ashok Kumar from Infosys on their Software-Defined Access network transformation journey at #IndiaTNI http\xc3\xa2\xe2\x82\xac\xc2\xa6,: Excited to hear Mr Ashok Kumar from Infosys on their Software-Defined Access network transformation journey at http\xc3\xa2\xe2\x82\xac\xc2\xa6,0.6875
1/26/2016,Arrowstreet Capital Limited Partnership Acquires Shares of 1233166 Infosys Limited $INFY https://t.co/Spqn78kJgO,Arrowstreet Capital Limited Partnership Acquires Shares of Infosys Limited $ INFY,0.4642857142857143
1/27/2016,Arrowstreet Capital Limited Partnership Acquires Shares of 1233166 Infosys Limited $INFY https://t.co/lbAznF0Yop,Arrowstreet Capital Limited Partnership Acquires Shares of Infosys Limited $ INFY,0.4642857142857143
